Case_ID,Model_Name,Model_Family,Strategy,Duration_Sec,Status,Reasoning_Trace,Generated_JSON,Raw_Output
Migraine,DeepSeek-R1-Turbo,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Migraine,Gemini-Flash-8B,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Flash-8B,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Flash-8B,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Flash,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Flash,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Flash,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-1.0-Pro,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-1.0-Pro,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-1.0-Pro,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-1.5-Pro,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-1.5-Pro,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-1.5-Pro,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Thinking,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Thinking,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,Gemini-Thinking,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Migraine,GPT-3.5-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-3.5-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-3.5-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4o-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4o-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4o-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4o,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4o,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4o,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,GPT-4-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,o1-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,o1-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Migraine,o1-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,Qwen-1.5B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-1.5B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-1.5B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-7B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-7B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-7B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-14B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-14B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-14B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-72B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-72B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Qwen-72B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,QwQ-32B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,QwQ-32B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,QwQ-32B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-7B-Math,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-7B-Math,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-7B-Math,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V2-Lite-Coder,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V2-Lite-Coder,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V2-Lite-Coder,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V3.1-Terminus,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V3.1-Terminus,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V3.1-Terminus,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V3.2,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V3.2,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-V3.2,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-R1-Turbo,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-R1-Turbo,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,DeepSeek-R1-Turbo,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Skin Lesion,Gemini-Flash-8B,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Flash-8B,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Flash-8B,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Flash,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Flash,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Flash,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-1.0-Pro,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-1.0-Pro,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-1.0-Pro,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-1.5-Pro,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-1.5-Pro,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-1.5-Pro,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Thinking,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Thinking,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,Gemini-Thinking,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Skin Lesion,GPT-3.5-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-3.5-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-3.5-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4o-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4o-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4o-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4o,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4o,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4o,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,GPT-4-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,o1-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,o1-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Skin Lesion,o1-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,Qwen-1.5B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-1.5B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-1.5B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-7B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-7B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-7B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-14B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-14B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-14B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-72B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-72B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Qwen-72B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,QwQ-32B,Qwen,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,QwQ-32B,Qwen,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,QwQ-32B,Qwen,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-7B-Math,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-7B-Math,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-7B-Math,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V2-Lite-Coder,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V2-Lite-Coder,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V2-Lite-Coder,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V3.1-Terminus,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V3.1-Terminus,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V3.1-Terminus,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V3.2,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V3.2,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-V3.2,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-R1-Turbo,DeepSeek,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-R1-Turbo,DeepSeek,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,DeepSeek-R1-Turbo,DeepSeek,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for deepinfra,,Error: Missing API Key for deepinfra
Sore Throat,Gemini-Flash-8B,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Flash-8B,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Flash-8B,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Flash,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Flash,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Flash,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-1.0-Pro,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-1.0-Pro,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-1.0-Pro,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-1.5-Pro,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-1.5-Pro,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-1.5-Pro,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Thinking,Gemini,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Thinking,Gemini,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,Gemini-Thinking,Gemini,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for google,,Error: Missing API Key for google
Sore Throat,GPT-3.5-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-3.5-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-3.5-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4o,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4-Turbo,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4-Turbo,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,GPT-4-Turbo,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,o1-mini,OpenAI,standard,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,o1-mini,OpenAI,few_shot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
Sore Throat,o1-mini,OpenAI,cot,0.0,JSON_Parse_Fail,Error: Missing API Key for openai,,Error: Missing API Key for openai
